,Employee_ID,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Name
617,EMP1617,30.0,Sales-Illinois,Pending,5/9/2022,107855.99,alice.garcia@example.com,-2565237340,Excellent,0,Alice_Garcia
618,EMP1618,40.0,Sales-Illinois,Active,12/2/2024,104870.78,charlie.davis@example.com,-5177345474,Excellent,1,Charlie_Davis
619,EMP1619,25.0,Finance-Nevada,Active,5/20/2023,85155.05639558233,bob.williams@example.com,-7494902283,Good,0,Bob_Williams
620,EMP1620,32.48454882571075,Finance-California,Active,11/29/2023,87087.16,grace.brown@example.com,-359544293,Poor,0,Grace_Brown
621,EMP1621,40.0,HR-Illinois,Pending,4/8/2024,108603.34,heidi.johnson@example.com,-7742229463,Excellent,0,Heidi_Johnson
622,EMP1622,30.0,HR-Florida,Active,10/25/2024,55867.23,grace.davis@example.com,-3039429044,Excellent,0,Grace_Davis
623,EMP1623,35.0,Admin-Texas,Pending,3/2/2024,105259.57,grace.johnson@example.com,-8867925297,Good,1,Grace_Johnson
624,EMP1624,32.48454882571075,Cloud Tech-Florida,Pending,2/24/2021,98143.67,bob.jones@example.com,-5856728726,Excellent,0,Bob_Jones
625,EMP1625,25.0,Admin-Florida,Pending,4/13/2023,67754.29,frank.johnson@example.com,-6015343323,Average,1,Frank_Johnson
626,EMP1626,32.48454882571075,HR-Illinois,Inactive,10/25/2023,77821.79,grace.jones@example.com,-9135779082,Average,0,Grace_Jones
627,EMP1627,30.0,HR-Illinois,Pending,9/17/2022,67764.44,heidi.miller@example.com,-3506158147,Poor,0,Heidi_Miller
628,EMP1628,40.0,DevOps-New York,Pending,8/31/2020,102346.99,frank.davis@example.com,-8810798333,Excellent,1,Frank_Davis
629,EMP1629,25.0,Admin-Illinois,Inactive,5/28/2024,73690.65,charlie.davis@example.com,-2337209483,Good,1,Charlie_Davis
630,EMP1630,30.0,Finance-Nevada,Active,7/5/2024,56376.2,alice.smith@example.com,-1312840332,Average,1,Alice_Smith
631,EMP1631,25.0,Cloud Tech-California,Active,1/29/2022,55602.78,grace.brown@example.com,-9977180512,Good,0,Grace_Brown
632,EMP1632,40.0,Sales-Nevada,Pending,8/9/2021,99812.41,grace.jones@example.com,-7171731892,Good,0,Grace_Jones
633,EMP1633,40.0,Finance-Texas,Active,10/7/2024,95981.9,charlie.smith@example.com,-9749096172,Average,1,Charlie_Smith
634,EMP1634,30.0,Cloud Tech-Illinois,Pending,11/22/2022,98891.48,eva.johnson@example.com,-9970469471,Good,1,Eva_Johnson
635,EMP1635,35.0,Admin-Nevada,Active,11/18/2020,56079.0,alice.johnson@example.com,-5878444834,Average,1,Alice_Johnson
636,EMP1636,35.0,DevOps-Florida,Inactive,4/15/2023,85155.05639558233,grace.smith@example.com,-4884712704,Good,1,Grace_Smith
637,EMP1637,25.0,Sales-California,Pending,8/26/2024,89137.97,bob.davis@example.com,-8772216416,Average,0,Bob_Davis
638,EMP1638,35.0,Admin-Illinois,Active,7/20/2022,115079.97,frank.johnson@example.com,-5823133483,Excellent,1,Frank_Johnson
639,EMP1639,30.0,Finance-Illinois,Active,2/18/2023,55067.02,eva.garcia@example.com,-5871493924,Poor,1,Eva_Garcia
640,EMP1640,32.48454882571075,HR-Illinois,Pending,5/27/2021,98593.43,bob.miller@example.com,-2362292586,Average,1,Bob_Miller
641,EMP1641,30.0,HR-Florida,Pending,8/1/2022,112756.67,heidi.miller@example.com,-9643474523,Average,1,Heidi_Miller
642,EMP1642,25.0,HR-Texas,Inactive,7/21/2023,105205.92,heidi.garcia@example.com,-5557469659,Poor,0,Heidi_Garcia
643,EMP1643,35.0,Finance-California,Pending,1/2/2023,50680.62,david.smith@example.com,-6065274032,Average,1,David_Smith
644,EMP1644,35.0,Cloud Tech-Florida,Pending,3/13/2024,107475.23,david.garcia@example.com,-4450566587,Average,0,David_Garcia
645,EMP1645,40.0,HR-California,Active,3/20/2023,68835.3,charlie.jones@example.com,-3398741131,Good,1,Charlie_Jones
646,EMP1646,40.0,DevOps-New York,Active,2/15/2024,66943.96,david.jones@example.com,-5797067348,Poor,1,David_Jones
647,EMP1647,30.0,Admin-Illinois,Inactive,11/15/2020,104525.69,david.smith@example.com,-9601054856,Excellent,0,David_Smith
648,EMP1648,40.0,Sales-Texas,Pending,3/27/2020,109360.74,bob.garcia@example.com,-4172156228,Average,1,Bob_Garcia
649,EMP1649,40.0,Sales-California,Inactive,1/9/2021,118907.63,frank.jones@example.com,-4938173597,Poor,0,Frank_Jones
650,EMP1650,40.0,Admin-Illinois,Active,4/20/2020,86801.48,eva.davis@example.com,-4884021556,Good,0,Eva_Davis
651,EMP1651,32.48454882571075,HR-Florida,Pending,5/8/2024,62236.03,alice.garcia@example.com,-3257375533,Excellent,1,Alice_Garcia
652,EMP1652,35.0,DevOps-Texas,Active,10/12/2023,64752.67,heidi.davis@example.com,-4902166669,Poor,0,Heidi_Davis
653,EMP1653,35.0,Sales-California,Active,1/28/2023,68399.43,frank.jones@example.com,-8085096084,Excellent,0,Frank_Jones
654,EMP1654,35.0,Admin-Florida,Inactive,3/7/2021,79336.51,frank.miller@example.com,-8749511917,Excellent,0,Frank_Miller
655,EMP1655,40.0,HR-Florida,Active,3/16/2023,59179.74,frank.jones@example.com,-1828197930,Excellent,0,Frank_Jones
656,EMP1656,25.0,DevOps-California,Active,2/11/2023,80255.31,david.davis@example.com,-6477251294,Average,0,David_Davis
657,EMP1657,30.0,Finance-Texas,Active,5/13/2022,84971.85,charlie.williams@example.com,-7860694095,Average,0,Charlie_Williams
658,EMP1658,40.0,HR-California,Pending,10/24/2024,89748.42,frank.brown@example.com,-35624394,Good,0,Frank_Brown
659,EMP1659,25.0,Admin-California,Inactive,9/14/2024,94090.35,charlie.johnson@example.com,-8739592322,Good,0,Charlie_Johnson
660,EMP1660,35.0,HR-California,Pending,2/15/2023,115229.12,frank.garcia@example.com,-4210890284,Poor,1,Frank_Garcia
661,EMP1661,40.0,Cloud Tech-California,Pending,5/25/2023,63927.07,alice.williams@example.com,-1553334263,Good,1,Alice_Williams
662,EMP1662,35.0,HR-California,Pending,11/11/2022,84124.56,charlie.jones@example.com,-3350271606,Excellent,0,Charlie_Jones
663,EMP1663,40.0,Sales-California,Inactive,7/17/2023,116961.61,bob.miller@example.com,-3607763368,Excellent,1,Bob_Miller
664,EMP1664,40.0,DevOps-Illinois,Pending,4/8/2022,109423.05,frank.smith@example.com,-1128981230,Average,0,Frank_Smith
665,EMP1665,35.0,Admin-California,Inactive,8/30/2023,70394.94,charlie.jones@example.com,-7955633184,Excellent,0,Charlie_Jones
666,EMP1666,35.0,Finance-California,Pending,4/17/2023,86465.5,grace.miller@example.com,-7481700665,Poor,1,Grace_Miller
667,EMP1667,30.0,Cloud Tech-New York,Pending,4/25/2021,96341.58,charlie.brown@example.com,-1554164315,Excellent,0,Charlie_Brown
668,EMP1668,30.0,Admin-Florida,Active,7/14/2020,54465.47,bob.jones@example.com,-7045023289,Excellent,0,Bob_Jones
669,EMP1669,25.0,Finance-Illinois,Active,7/31/2020,68371.66,alice.davis@example.com,-2822700933,Poor,0,Alice_Davis
670,EMP1670,35.0,Admin-New York,Pending,8/4/2021,81021.23,grace.smith@example.com,-5962622821,Good,0,Grace_Smith
671,EMP1671,25.0,Cloud Tech-Nevada,Inactive,10/28/2024,114069.07,charlie.miller@example.com,-5120734653,Good,1,Charlie_Miller
672,EMP1672,32.48454882571075,HR-Illinois,Inactive,10/3/2020,117867.96,heidi.miller@example.com,-9500507025,Poor,0,Heidi_Miller
673,EMP1673,32.48454882571075,Sales-Florida,Pending,3/13/2024,94509.58,charlie.miller@example.com,-869822104,Average,0,Charlie_Miller
674,EMP1674,35.0,Finance-Illinois,Active,7/6/2024,56268.78,eva.brown@example.com,-3161177686,Excellent,0,Eva_Brown
675,EMP1675,35.0,Admin-California,Active,1/1/2020,86632.14,grace.jones@example.com,-2904774257,Poor,1,Grace_Jones
676,EMP1676,35.0,HR-Florida,Pending,1/18/2020,98143.9,charlie.brown@example.com,-5917793237,Excellent,0,Charlie_Brown
677,EMP1677,35.0,Cloud Tech-Florida,Inactive,5/7/2023,85155.05639558233,heidi.garcia@example.com,-2231164912,Average,1,Heidi_Garcia
678,EMP1678,30.0,Finance-Illinois,Inactive,3/19/2022,67492.73,frank.johnson@example.com,-3424579888,Excellent,1,Frank_Johnson
679,EMP1679,40.0,Admin-California,Active,5/14/2022,93772.61,grace.johnson@example.com,-4256529059,Poor,0,Grace_Johnson
680,EMP1680,35.0,DevOps-Nevada,Pending,7/14/2024,68817.54,eva.garcia@example.com,-3202032649,Excellent,0,Eva_Garcia
681,EMP1681,30.0,Admin-California,Active,7/28/2023,81874.01,bob.jones@example.com,-9775396736,Good,1,Bob_Jones
682,EMP1682,30.0,HR-Texas,Active,4/11/2020,117880.14,heidi.davis@example.com,-9487148551,Average,0,Heidi_Davis
683,EMP1683,35.0,HR-New York,Pending,6/16/2022,100897.49,bob.brown@example.com,-4578715840,Average,1,Bob_Brown
684,EMP1684,25.0,Finance-New York,Inactive,5/10/2022,71810.37,charlie.smith@example.com,-5608213710,Average,1,Charlie_Smith
685,EMP1685,40.0,DevOps-Texas,Inactive,6/13/2020,109048.24,frank.miller@example.com,-8425476817,Poor,0,Frank_Miller
686,EMP1686,35.0,Finance-Texas,Pending,8/20/2022,62712.26,alice.miller@example.com,-2683230357,Average,0,Alice_Miller
687,EMP1687,40.0,Cloud Tech-Texas,Pending,5/24/2021,76935.85,eva.jones@example.com,-9298808582,Good,1,Eva_Jones
688,EMP1688,25.0,Admin-Florida,Pending,4/27/2024,56577.22,david.davis@example.com,-8252129327,Poor,1,David_Davis
689,EMP1689,40.0,Finance-Nevada,Inactive,10/23/2021,61102.8,david.johnson@example.com,-9634064685,Good,1,David_Johnson
690,EMP1690,35.0,Finance-Nevada,Inactive,2/10/2021,75229.87,bob.johnson@example.com,-7752401483,Excellent,1,Bob_Johnson
691,EMP1691,25.0,Admin-Nevada,Inactive,10/26/2021,51054.74,david.miller@example.com,-3991062271,Excellent,0,David_Miller
692,EMP1692,40.0,Admin-Texas,Active,4/5/2023,104843.27,bob.jones@example.com,-3626693350,Excellent,0,Bob_Jones
693,EMP1693,35.0,Cloud Tech-New York,Active,10/20/2022,56398.11,charlie.brown@example.com,-3426192371,Excellent,0,Charlie_Brown
694,EMP1694,25.0,HR-Nevada,Active,12/7/2023,87544.73,alice.johnson@example.com,-4501848196,Good,0,Alice_Johnson
695,EMP1695,30.0,HR-Illinois,Pending,3/29/2024,74312.24,heidi.brown@example.com,-3741897214,Poor,0,Heidi_Brown
696,EMP1696,25.0,DevOps-Florida,Inactive,1/23/2024,59431.25,david.davis@example.com,-4064176926,Poor,1,David_Davis
697,EMP1697,40.0,Sales-California,Pending,11/28/2023,84306.44,heidi.johnson@example.com,-4381199536,Average,0,Heidi_Johnson
698,EMP1698,35.0,DevOps-Florida,Inactive,11/11/2024,108194.47,frank.johnson@example.com,-6601444855,Good,0,Frank_Johnson
699,EMP1699,25.0,Sales-New York,Inactive,8/28/2021,107359.3,charlie.williams@example.com,-4510173972,Excellent,0,Charlie_Williams
700,EMP1700,25.0,DevOps-Illinois,Inactive,2/11/2024,85155.05639558233,heidi.johnson@example.com,-9641789968,Good,0,Heidi_Johnson
701,EMP1701,32.48454882571075,Admin-California,Pending,5/9/2020,96080.26,frank.garcia@example.com,-8609191910,Average,0,Frank_Garcia
702,EMP1702,30.0,Sales-Nevada,Inactive,4/17/2024,88602.75,grace.smith@example.com,-3599660576,Average,1,Grace_Smith
703,EMP1703,40.0,DevOps-California,Active,7/16/2020,86624.04,frank.garcia@example.com,-9806603919,Good,1,Frank_Garcia
704,EMP1704,30.0,Cloud Tech-New York,Active,9/21/2022,63413.16,charlie.jones@example.com,-5146074554,Good,1,Charlie_Jones
705,EMP1705,40.0,Sales-Illinois,Pending,4/23/2023,67915.7,grace.jones@example.com,-3470574237,Good,0,Grace_Jones
706,EMP1706,25.0,Admin-Nevada,Inactive,12/27/2024,108245.44,bob.brown@example.com,-8565271558,Poor,1,Bob_Brown
707,EMP1707,35.0,Sales-Nevada,Inactive,8/10/2024,75834.81,alice.garcia@example.com,-8354116596,Excellent,1,Alice_Garcia
708,EMP1708,32.48454882571075,Cloud Tech-Nevada,Active,9/4/2024,71273.32,eva.garcia@example.com,-2634755751,Good,0,Eva_Garcia
709,EMP1709,25.0,DevOps-New York,Pending,2/28/2022,63262.23,bob.garcia@example.com,-2501394883,Good,0,Bob_Garcia
710,EMP1710,32.48454882571075,DevOps-New York,Pending,3/14/2024,89069.91,david.davis@example.com,-8826913118,Good,0,David_Davis
711,EMP1711,40.0,DevOps-Nevada,Inactive,12/13/2024,57287.17,frank.johnson@example.com,-6425856260,Average,1,Frank_Johnson
712,EMP1712,32.48454882571075,HR-Nevada,Active,12/29/2022,119890.35,grace.smith@example.com,-4991537037,Average,1,Grace_Smith
713,EMP1713,35.0,Sales-California,Inactive,4/24/2022,103492.91,frank.brown@example.com,-2407333372,Poor,0,Frank_Brown
714,EMP1714,32.48454882571075,Admin-Illinois,Pending,3/14/2021,76254.42,frank.garcia@example.com,-2043097767,Excellent,0,Frank_Garcia
715,EMP1715,35.0,Finance-Florida,Inactive,1/1/2020,100841.93,eva.garcia@example.com,-8936289695,Poor,1,Eva_Garcia
716,EMP1716,32.48454882571075,Admin-California,Active,9/7/2021,118907.61,alice.williams@example.com,-4546553584,Excellent,1,Alice_Williams
717,EMP1717,25.0,DevOps-California,Pending,11/13/2022,88942.62,frank.brown@example.com,-1253892186,Average,0,Frank_Brown
718,EMP1718,25.0,Cloud Tech-Florida,Inactive,11/15/2020,59688.57,charlie.garcia@example.com,-8519358373,Average,0,Charlie_Garcia
719,EMP1719,30.0,HR-California,Active,3/14/2023,77985.88,david.brown@example.com,-9079779611,Average,1,David_Brown
720,EMP1720,35.0,Finance-New York,Inactive,8/18/2024,112931.69,bob.johnson@example.com,-878057214,Poor,0,Bob_Johnson
721,EMP1721,32.48454882571075,DevOps-California,Active,2/5/2024,106583.88,bob.williams@example.com,-1494097625,Good,1,Bob_Williams
722,EMP1722,35.0,HR-Florida,Inactive,11/12/2024,58437.84,alice.brown@example.com,-3748453985,Good,1,Alice_Brown
723,EMP1723,40.0,Cloud Tech-California,Pending,3/25/2020,72352.16,alice.smith@example.com,-2895090590,Average,1,Alice_Smith
724,EMP1724,32.48454882571075,DevOps-New York,Active,4/13/2020,97154.47,frank.smith@example.com,-1918623391,Good,1,Frank_Smith
725,EMP1725,32.48454882571075,Sales-Illinois,Active,3/30/2021,80235.5,heidi.jones@example.com,-2071511695,Good,0,Heidi_Jones
726,EMP1726,30.0,HR-Texas,Inactive,3/16/2023,102172.05,charlie.williams@example.com,-6672521451,Poor,0,Charlie_Williams
727,EMP1727,25.0,Finance-Illinois,Inactive,5/3/2024,98850.94,eva.williams@example.com,-6471246334,Excellent,1,Eva_Williams
728,EMP1728,32.48454882571075,Admin-Florida,Inactive,8/28/2023,89993.15,heidi.jones@example.com,-1571840907,Average,1,Heidi_Jones
729,EMP1729,30.0,Cloud Tech-California,Inactive,10/24/2021,97931.66,david.brown@example.com,-512080055,Average,1,David_Brown
730,EMP1730,40.0,Finance-California,Inactive,1/25/2021,72451.69,bob.williams@example.com,-4099512396,Poor,1,Bob_Williams
731,EMP1731,35.0,Admin-California,Pending,8/9/2024,119311.14,alice.smith@example.com,-2835129591,Poor,1,Alice_Smith
732,EMP1732,40.0,Cloud Tech-New York,Active,11/4/2023,76167.46,charlie.smith@example.com,-7282709080,Good,0,Charlie_Smith
733,EMP1733,25.0,DevOps-Texas,Active,6/25/2023,114871.08,bob.garcia@example.com,-4415298216,Average,0,Bob_Garcia
734,EMP1734,25.0,HR-Nevada,Active,9/16/2021,81504.31,eva.johnson@example.com,-3929578670,Excellent,0,Eva_Johnson
735,EMP1735,32.48454882571075,Admin-New York,Pending,12/7/2022,102524.86,david.williams@example.com,-8153523735,Poor,0,David_Williams
736,EMP1736,25.0,Finance-Illinois,Pending,12/14/2022,53043.74,charlie.brown@example.com,-507918157,Excellent,1,Charlie_Brown
737,EMP1737,30.0,DevOps-Illinois,Inactive,4/18/2020,82547.26,eva.jones@example.com,-9988683451,Excellent,1,Eva_Jones
738,EMP1738,40.0,DevOps-California,Pending,10/11/2024,113900.81,bob.jones@example.com,-7346666169,Average,1,Bob_Jones
739,EMP1739,25.0,HR-Nevada,Inactive,4/18/2021,118585.5,bob.brown@example.com,-7158796473,Average,1,Bob_Brown
740,EMP1740,35.0,Finance-Illinois,Pending,6/29/2020,63049.22,bob.davis@example.com,-803149981,Poor,1,Bob_Davis
741,EMP1741,32.48454882571075,DevOps-Texas,Active,5/21/2021,114558.91,heidi.miller@example.com,-5080046357,Average,0,Heidi_Miller
742,EMP1742,40.0,DevOps-New York,Active,12/11/2021,97901.79,heidi.johnson@example.com,-688285030,Average,1,Heidi_Johnson
743,EMP1743,30.0,Sales-California,Active,7/5/2023,68037.56,eva.jones@example.com,-7235137398,Average,0,Eva_Jones
744,EMP1744,32.48454882571075,HR-New York,Active,11/30/2021,112802.27,alice.williams@example.com,-63140351,Excellent,0,Alice_Williams
745,EMP1745,40.0,Sales-Nevada,Pending,11/22/2024,93786.72,bob.johnson@example.com,-6356022938,Poor,0,Bob_Johnson
746,EMP1746,32.48454882571075,Admin-Florida,Inactive,5/24/2023,73049.93,david.williams@example.com,-4694346065,Good,0,David_Williams
747,EMP1747,30.0,Sales-Illinois,Pending,6/26/2024,64161.72,david.davis@example.com,-6437490606,Excellent,1,David_Davis
748,EMP1748,40.0,Admin-Nevada,Pending,11/19/2020,72224.73,charlie.smith@example.com,-2311127127,Average,0,Charlie_Smith
749,EMP1749,30.0,HR-New York,Pending,3/1/2020,103580.45,bob.johnson@example.com,-5246484493,Excellent,0,Bob_Johnson
750,EMP1750,40.0,HR-Florida,Pending,8/9/2024,112589.11,grace.garcia@example.com,-1163187327,Average,0,Grace_Garcia
751,EMP1751,30.0,Admin-Texas,Active,1/13/2021,51833.88,eva.jones@example.com,-771130620,Average,1,Eva_Jones
752,EMP1752,32.48454882571075,Sales-Illinois,Active,5/6/2023,66252.78,eva.johnson@example.com,-1369572789,Excellent,1,Eva_Johnson
753,EMP1753,25.0,DevOps-Florida,Active,10/25/2022,109229.68,frank.johnson@example.com,-8335090253,Poor,1,Frank_Johnson
754,EMP1754,30.0,Finance-Florida,Inactive,10/8/2020,61465.05,frank.johnson@example.com,-2573066247,Average,0,Frank_Johnson
755,EMP1755,25.0,HR-Florida,Active,2/29/2024,96993.74,grace.miller@example.com,-1323570712,Poor,0,Grace_Miller
756,EMP1756,25.0,Admin-Florida,Pending,9/30/2022,98150.39,david.johnson@example.com,-9848228500,Good,1,David_Johnson
757,EMP1757,40.0,Finance-Texas,Pending,2/14/2024,107703.0,david.williams@example.com,-1688092549,Average,0,David_Williams
758,EMP1758,32.48454882571075,DevOps-Illinois,Pending,1/3/2023,86766.14,grace.smith@example.com,-2130609068,Poor,1,Grace_Smith
759,EMP1759,32.48454882571075,Cloud Tech-Florida,Inactive,8/20/2024,111443.69,alice.davis@example.com,-1309810795,Poor,1,Alice_Davis
760,EMP1760,32.48454882571075,Sales-Florida,Pending,3/21/2020,89039.07,david.brown@example.com,-4967379456,Good,0,David_Brown
761,EMP1761,30.0,HR-Florida,Inactive,12/16/2024,71318.79,alice.johnson@example.com,-7278532425,Poor,0,Alice_Johnson
762,EMP1762,30.0,Finance-California,Pending,4/21/2020,98296.71,heidi.jones@example.com,-4250642075,Poor,0,Heidi_Jones
763,EMP1763,40.0,Cloud Tech-Nevada,Pending,8/19/2020,62584.0,heidi.johnson@example.com,-8362536666,Good,0,Heidi_Johnson
764,EMP1764,40.0,Finance-California,Inactive,2/21/2020,62521.5,charlie.jones@example.com,-7767555627,Average,1,Charlie_Jones
765,EMP1765,40.0,Cloud Tech-California,Inactive,11/17/2023,95400.35,david.williams@example.com,-3333939577,Poor,1,David_Williams
766,EMP1766,25.0,Cloud Tech-Texas,Pending,7/9/2022,94385.07,charlie.jones@example.com,-6543627186,Poor,1,Charlie_Jones
767,EMP1767,32.48454882571075,Sales-New York,Inactive,2/1/2023,76642.49,grace.garcia@example.com,-4960335825,Poor,1,Grace_Garcia
768,EMP1768,32.48454882571075,DevOps-New York,Active,11/14/2024,60122.52,frank.brown@example.com,-8627036923,Excellent,1,Frank_Brown
769,EMP1769,40.0,HR-California,Pending,4/23/2024,117267.63,alice.smith@example.com,-9269326572,Good,0,Alice_Smith
770,EMP1770,25.0,Admin-New York,Active,6/29/2023,85155.05639558233,charlie.jones@example.com,-2759980110,Excellent,1,Charlie_Jones
771,EMP1771,40.0,Sales-Texas,Pending,12/12/2024,84542.68,heidi.jones@example.com,-5155322,Good,1,Heidi_Jones
772,EMP1772,40.0,Finance-Florida,Active,5/16/2023,92007.15,heidi.smith@example.com,-4159597751,Average,1,Heidi_Smith
773,EMP1773,32.48454882571075,DevOps-Illinois,Active,4/10/2020,62938.8,eva.brown@example.com,-4418222617,Average,0,Eva_Brown
774,EMP1774,25.0,Admin-Texas,Pending,3/29/2023,108661.01,frank.johnson@example.com,-9628874311,Poor,0,Frank_Johnson
775,EMP1775,25.0,Cloud Tech-Florida,Active,11/26/2020,97046.33,bob.jones@example.com,-7102676719,Good,0,Bob_Jones
776,EMP1776,40.0,DevOps-Illinois,Inactive,3/14/2020,56518.84,charlie.smith@example.com,-9579927078,Average,0,Charlie_Smith
777,EMP1777,40.0,Cloud Tech-Florida,Pending,5/12/2020,70498.29,frank.garcia@example.com,-5515122945,Good,1,Frank_Garcia
778,EMP1778,35.0,Sales-Florida,Pending,3/5/2021,98708.06,eva.garcia@example.com,-2135415969,Average,1,Eva_Garcia
779,EMP1779,32.48454882571075,DevOps-Nevada,Pending,6/28/2020,83856.41,bob.williams@example.com,-9962543847,Excellent,0,Bob_Williams
780,EMP1780,40.0,Sales-California,Inactive,12/12/2022,90259.99,eva.smith@example.com,-752034475,Average,0,Eva_Smith
781,EMP1781,32.48454882571075,Sales-Florida,Pending,2/2/2024,94230.03,charlie.williams@example.com,-5047158028,Excellent,1,Charlie_Williams
782,EMP1782,32.48454882571075,Admin-Nevada,Inactive,1/31/2021,50110.66,charlie.garcia@example.com,-904637659,Average,1,Charlie_Garcia
783,EMP1783,30.0,Sales-Florida,Inactive,4/3/2020,73365.46,bob.brown@example.com,-4655866524,Poor,0,Bob_Brown
784,EMP1784,25.0,DevOps-New York,Pending,7/30/2021,67809.23,david.johnson@example.com,-4837441714,Excellent,0,David_Johnson
785,EMP1785,32.48454882571075,Sales-California,Active,8/21/2020,98008.51,eva.smith@example.com,-8102131250,Average,0,Eva_Smith
786,EMP1786,30.0,Admin-California,Inactive,10/9/2023,83537.58,alice.davis@example.com,-2931100590,Poor,0,Alice_Davis
787,EMP1787,30.0,Finance-New York,Pending,8/1/2022,112444.08,alice.garcia@example.com,-2975191022,Excellent,1,Alice_Garcia
788,EMP1788,40.0,Finance-Nevada,Active,9/6/2024,86475.13,frank.garcia@example.com,-1211063300,Poor,1,Frank_Garcia
789,EMP1789,32.48454882571075,Sales-Texas,Active,3/28/2023,97984.53,frank.davis@example.com,-6583737926,Good,1,Frank_Davis
790,EMP1790,25.0,Admin-California,Active,11/25/2021,118853.31,frank.miller@example.com,-4907280122,Good,0,Frank_Miller
791,EMP1791,32.48454882571075,Sales-Florida,Active,5/3/2023,58179.12,charlie.garcia@example.com,-4289311324,Excellent,0,Charlie_Garcia
792,EMP1792,35.0,DevOps-Texas,Inactive,4/27/2022,56075.84,eva.jones@example.com,-3269496842,Average,1,Eva_Jones
793,EMP1793,40.0,HR-New York,Pending,9/11/2021,62250.89,frank.brown@example.com,-6453804420,Excellent,1,Frank_Brown
794,EMP1794,30.0,Cloud Tech-Florida,Pending,2/21/2020,105931.77,alice.smith@example.com,-175096169,Poor,1,Alice_Smith
795,EMP1795,30.0,HR-Florida,Pending,11/24/2024,86653.96,charlie.davis@example.com,-1595919456,Average,1,Charlie_Davis
796,EMP1796,25.0,Sales-Nevada,Active,2/24/2021,100719.94,charlie.jones@example.com,-5757475832,Good,0,Charlie_Jones
797,EMP1797,25.0,HR-Texas,Pending,10/2/2024,91600.13,bob.davis@example.com,-9205677566,Average,1,Bob_Davis
798,EMP1798,25.0,Cloud Tech-Illinois,Pending,3/6/2024,71873.66,heidi.smith@example.com,-7722660255,Good,1,Heidi_Smith
799,EMP1799,30.0,HR-New York,Active,8/9/2021,69365.47,eva.williams@example.com,-2650622922,Average,1,Eva_Williams
800,EMP1800,25.0,HR-New York,Active,7/14/2021,58012.23,heidi.smith@example.com,-1067245306,Average,1,Heidi_Smith
801,EMP1801,30.0,Sales-California,Pending,10/14/2021,68973.65,bob.miller@example.com,-6248433796,Average,1,Bob_Miller
802,EMP1802,32.48454882571075,Admin-New York,Active,9/29/2021,92928.4,eva.smith@example.com,-6627051156,Poor,1,Eva_Smith
803,EMP1803,25.0,Admin-Texas,Inactive,10/15/2023,53531.92,heidi.smith@example.com,-9423873669,Poor,1,Heidi_Smith
804,EMP1804,40.0,Finance-New York,Pending,5/5/2023,112389.31,bob.miller@example.com,-4254969191,Excellent,0,Bob_Miller
805,EMP1805,32.48454882571075,HR-California,Inactive,8/1/2024,63870.3,heidi.brown@example.com,-8455259709,Excellent,0,Heidi_Brown
806,EMP1806,40.0,Sales-New York,Active,7/22/2024,106164.53,bob.garcia@example.com,-7563353573,Good,0,Bob_Garcia
807,EMP1807,40.0,HR-Nevada,Pending,12/25/2023,103654.54,bob.smith@example.com,-8595325938,Poor,0,Bob_Smith
808,EMP1808,30.0,Sales-California,Inactive,3/13/2022,62834.72,david.miller@example.com,-9337970580,Good,1,David_Miller
809,EMP1809,35.0,Finance-Florida,Active,5/13/2020,83273.41,frank.jones@example.com,-6295187793,Excellent,0,Frank_Jones
810,EMP1810,30.0,HR-California,Pending,3/22/2023,58917.58,heidi.williams@example.com,-1763425072,Good,0,Heidi_Williams
811,EMP1811,35.0,Sales-Nevada,Active,6/10/2024,71148.27,bob.williams@example.com,-3055978244,Excellent,1,Bob_Williams
812,EMP1812,30.0,Sales-New York,Pending,11/21/2020,118172.42,grace.smith@example.com,-7598339913,Poor,1,Grace_Smith
813,EMP1813,30.0,DevOps-Illinois,Inactive,5/25/2024,118614.37,frank.brown@example.com,-388436603,Average,0,Frank_Brown
814,EMP1814,32.48454882571075,DevOps-New York,Active,9/19/2023,96872.36,frank.brown@example.com,-4324006156,Poor,0,Frank_Brown
815,EMP1815,25.0,Sales-Illinois,Inactive,10/28/2021,88856.14,heidi.jones@example.com,-2768297513,Good,1,Heidi_Jones
816,EMP1816,35.0,Finance-Texas,Pending,8/10/2020,97985.61,charlie.smith@example.com,-7439742924,Good,0,Charlie_Smith
817,EMP1817,35.0,Finance-Nevada,Pending,5/5/2020,56337.31,grace.williams@example.com,-105875255,Poor,1,Grace_Williams
818,EMP1818,30.0,DevOps-New York,Inactive,12/24/2022,70405.23,alice.brown@example.com,-8065625903,Poor,1,Alice_Brown
819,EMP1819,30.0,Admin-Nevada,Inactive,9/5/2021,89919.35,heidi.smith@example.com,-5990802710,Excellent,1,Heidi_Smith
820,EMP1820,40.0,DevOps-California,Active,4/8/2023,50568.35,eva.davis@example.com,-2218231554,Good,1,Eva_Davis
821,EMP1821,30.0,HR-Texas,Inactive,1/29/2023,85155.05639558233,grace.brown@example.com,-1651768085,Good,0,Grace_Brown
822,EMP1822,25.0,HR-Texas,Active,6/3/2022,99155.53,frank.miller@example.com,-6281372142,Poor,1,Frank_Miller
823,EMP1823,40.0,Finance-Florida,Inactive,1/21/2023,64785.13,frank.davis@example.com,-3080037002,Average,1,Frank_Davis
