,StudentID,Name,Gender,Attendance_Rate,Study_Hours_Per_Week,Previous_Grade,Extra_curricular_Activities,Parental_Support,Final_Grade,Study Hours,Attendance (%),Online Classes Taken
809,6092.0,Christian Odom,Male,91.0,12.0,90.0,0.0,Medium,90.0,3.9,93.0,True
810,9515.0,Calvin Macias,Male,90.0,8.0,78.0,2.0,Medium,90.0,0.7,68.0,True
811,9189.0,Kim Fischer,Female,78.0,22.0,82.0,0.0,Low,80.0,3.0,69.0,True
812,5480.0,Travis Schultz,Female,92.0,17.0,82.0,0.0,High,90.0,0.8,95.0,True
813,4687.0,Bonnie Morris,Male,78.0,17.0,60.0,2.0,Low,68.0,5.0,85.0,False
814,9978.0,Paul Poole,Female,90.0,10.0,88.0,3.0,High,85.0,2.3,60.0,True
815,8239.0,Richard Perez,Female,88.0,10.0,90.0,3.0,Low,92.0,3.7,50.0,False
816,2670.0,Bernard Whitaker,Male,70.0,8.0,65.0,1.0,High,90.0,4.9,61.0,True
817,2922.0,Melinda Miller,Female,91.0,8.0,65.0,0.0,High,80.0,0.6,75.0,False
818,5959.0,Christina Gonzales,Male,70.0,20.0,77.0,0.0,Medium,78.0,1.8,57.0,True
819,2353.0,Maria Gray,Male,85.0,12.0,90.0,1.0,Low,88.0,4.9,76.0,False
820,2549.0,Mary Bennett,Male,70.0,17.0,60.0,2.0,Low,68.0,0.5,54.0,True
821,7640.0,Dr. Erik Pineda,Male,70.0,12.0,70.0,2.0,Medium,87.0,2.6,87.0,True
822,4399.0,Sandra Burns,Male,78.0,22.0,65.0,1.0,Low,78.0,4.0,57.0,True
823,3110.0,Patricia Hunt,Male,78.0,20.0,70.0,2.0,High,87.0,4.9,76.0,False
824,6956.0,Erika Kennedy,Male,70.0,15.0,90.0,2.0,High,72.0,4.5,68.0,False
825,4884.0,Tanya Bowen,Male,92.0,10.0,82.0,3.0,Medium,88.0,2.8,87.0,False
826,5544.0,Rhonda Davenport,Male,91.0,8.0,85.0,2.0,Medium,85.0,1.9,60.0,False
827,8472.0,Cheryl Brown,Male,88.0,8.0,65.0,2.0,High,87.0,3.1,67.0,True
828,7097.0,Angela Bridges,Male,70.0,10.0,88.0,0.0,Medium,80.0,4.8,65.0,True
829,5425.0,Brandon Rasmussen,Male,82.0,20.0,70.0,0.0,High,90.0,3.2,73.0,False
830,5476.0,Ryan Beltran,Male,92.0,18.0,78.0,1.0,Medium,92.0,1.9,56.0,True
831,3879.0,Allison Novak,Female,91.0,17.0,85.0,2.0,Medium,88.0,4.3,85.0,False
832,3090.0,Kirsten Davis,Female,85.0,12.0,78.0,0.0,High,62.0,2.8,76.0,True
833,7064.0,Paige Turner,Male,91.0,8.0,77.0,0.0,Medium,62.0,4.0,82.0,False
834,5519.0,Aimee Christensen,Female,88.0,25.0,82.0,2.0,Medium,62.0,3.9,55.0,True
835,2256.0,Jessica Howard,Male,90.0,10.0,86.0,1.0,High,85.0,2.8,81.0,True
836,7946.0,Lisa Zhang,Male,85.0,17.0,70.0,2.0,Low,87.0,2.0,89.0,True
837,1119.0,Jonathan Daniel,Female,88.0,30.0,90.0,2.0,Low,88.0,0.2,78.0,True
838,9577.0,Cheyenne Oliver,Male,78.0,17.0,88.0,0.0,Medium,90.0,4.8,77.0,False
839,7211.0,Brianna Henderson,Male,95.0,20.0,88.0,3.0,Low,87.0,1.5,80.0,False
840,5337.0,Mark Sanchez,Male,85.0,22.0,60.0,3.0,Medium,72.0,4.1,52.0,False
841,8999.0,Melissa Nguyen,Male,95.0,15.0,86.0,1.0,Medium,85.0,1.8,50.0,False
842,4050.0,Jeff Carney,Male,95.0,15.0,85.0,0.0,Medium,92.0,0.4,82.0,True
843,7729.0,Tammy Tanner,Male,88.0,15.0,65.0,2.0,Medium,78.0,2.0,69.0,False
844,8017.0,Donna Robinson,Male,88.0,18.0,85.0,1.0,Low,78.0,0.8,72.0,False
845,1095.0,Eric Wilson,Female,92.0,20.0,90.0,2.0,High,68.0,2.0,97.0,False
846,1517.0,Linda Armstrong,Male,92.0,17.0,82.0,2.0,Medium,78.0,2.8,93.0,True
847,6322.0,Russell Jones,Female,82.0,8.0,65.0,1.0,High,80.0,0.6,72.0,True
848,4874.0,Darlene Burton,Male,95.0,8.0,86.0,1.0,Medium,78.0,1.4,81.0,True
849,8027.0,Faith Johnson,Male,91.0,10.0,70.0,0.0,High,85.0,3.8,66.0,True
850,8031.0,Nathan Miller,Male,85.0,20.0,70.0,3.0,High,92.0,5.0,87.0,True
851,4758.0,Donna Fowler,Male,78.0,17.0,78.0,2.0,High,68.0,2.1,89.0,True
852,2489.0,Whitney Jefferson,Male,70.0,8.0,70.0,2.0,Low,92.0,1.1,77.0,False
853,2005.0,Shane Sanders,Female,85.0,18.0,85.0,2.0,Medium,85.0,4.7,95.0,False
854,5046.0,Felicia Cline,Female,85.0,10.0,78.0,1.0,High,90.0,1.1,80.0,False
855,2650.0,Jennifer Clark,Female,78.0,18.0,78.0,1.0,Medium,85.0,0.6,92.0,True
856,3134.0,Miss Carla Coleman MD,Female,95.0,30.0,86.0,2.0,Low,90.0,1.2,67.0,True
857,7292.0,William Nelson,Male,90.0,10.0,86.0,2.0,High,88.0,2.5,91.0,True
858,4160.0,Crystal Brown,Female,90.0,20.0,70.0,3.0,Medium,85.0,3.6,98.0,True
859,9741.0,Erica Miller,Male,85.0,10.0,90.0,0.0,Low,85.0,4.5,98.0,False
860,9723.0,Emily Martin,Male,78.0,17.0,70.0,1.0,Low,62.0,2.0,67.0,True
861,4015.0,Erica Miller,Male,78.0,22.0,90.0,3.0,Low,80.0,4.4,100.0,False
862,9254.0,Wesley May,Female,88.0,25.0,82.0,2.0,Low,87.0,0.9,52.0,True
863,5781.0,Christopher Atkinson,Male,78.0,18.0,65.0,2.0,High,92.0,4.9,63.0,True
864,1022.0,Blake Martinez,Female,91.0,30.0,88.0,2.0,Low,72.0,1.3,58.0,False
865,5831.0,Joy Henderson,Male,85.0,17.0,88.0,3.0,Low,85.0,0.9,51.0,True
866,7258.0,Mary Ramos,Female,91.0,12.0,90.0,1.0,High,90.0,1.3,87.0,False
867,3550.0,Colleen Sanchez,Female,92.0,8.0,88.0,0.0,Medium,87.0,2.5,79.0,True
868,3885.0,David Cruz,Male,91.0,17.0,65.0,1.0,High,85.0,0.8,61.0,False
869,4077.0,Ralph Becker,Male,78.0,20.0,60.0,3.0,Medium,62.0,0.5,83.0,True
870,1193.0,Denise Coleman,Male,70.0,8.0,78.0,2.0,High,80.0,0.7,99.0,True
871,3281.0,Samantha Mendoza,Female,91.0,17.0,65.0,2.0,Medium,78.0,0.8,53.0,False
872,9906.0,Sean Lyons,Male,88.0,15.0,85.0,2.0,Medium,62.0,2.6,76.0,True
873,1019.0,Anthony Smith,Male,85.0,25.0,60.0,0.0,High,90.0,3.3,64.0,False
874,2841.0,Deborah Hernandez,Female,78.0,20.0,90.0,2.0,Medium,90.0,0.4,71.0,True
875,6906.0,Kristi Price,Male,85.0,22.0,65.0,0.0,Medium,72.0,1.7,61.0,False
876,3461.0,Alex Douglas,Female,91.0,18.0,88.0,2.0,Medium,78.0,3.3,66.0,True
877,1035.0,Ian Mcdonald,Male,78.0,30.0,65.0,0.0,Medium,78.0,4.1,57.0,False
878,5562.0,David Bauer,Male,90.0,30.0,65.0,0.0,Medium,90.0,1.6,77.0,False
879,7782.0,Steven Hill,Female,78.0,25.0,60.0,0.0,Low,78.0,2.5,81.0,True
880,7301.0,Linda Beasley,Male,91.0,8.0,70.0,3.0,Low,92.0,3.5,65.0,False
881,1046.0,Maria Edwards,Male,85.0,17.0,70.0,1.0,High,87.0,0.3,72.0,False
882,3283.0,Megan Hutchinson,Female,85.0,10.0,70.0,0.0,High,92.0,4.1,53.0,True
883,3591.0,Thomas Freeman,Male,78.0,30.0,65.0,2.0,High,87.0,0.1,76.0,True
884,5698.0,Holly Leon,Male,78.0,15.0,78.0,3.0,High,72.0,2.5,76.0,False
885,8443.0,Travis Pierce,Female,91.0,12.0,82.0,3.0,Medium,68.0,1.4,55.0,False
886,8674.0,Kristen Galloway,Female,95.0,8.0,60.0,0.0,High,90.0,3.2,62.0,False
887,2776.0,Raven Taylor,Male,90.0,30.0,86.0,1.0,High,92.0,1.4,84.0,True
888,5410.0,Christina Johnson,Male,91.0,22.0,78.0,3.0,Medium,80.0,0.2,55.0,False
889,1138.0,Holly Spencer,Female,88.0,8.0,70.0,3.0,Medium,62.0,3.6,58.0,True
890,6428.0,Jessica Davies,Female,82.0,20.0,70.0,0.0,High,88.0,4.0,76.0,True
891,5753.0,Daniel Sullivan,Male,78.0,17.0,85.0,2.0,Low,92.0,4.4,93.0,True
892,3638.0,Richard Franklin,Female,85.0,10.0,88.0,2.0,Medium,88.0,4.3,77.0,True
893,7350.0,Samantha Klein,Male,92.0,22.0,86.0,2.0,High,88.0,3.1,81.0,True
894,2116.0,Kimberly Pena,Female,91.0,30.0,88.0,2.0,High,68.0,3.6,79.0,False
895,8753.0,Rebecca Burnett,Male,85.0,10.0,85.0,3.0,Medium,80.0,1.8,68.0,False
896,7701.0,Anna Martinez,Male,85.0,30.0,70.0,3.0,Medium,90.0,0.4,76.0,False
897,3592.0,Monica Johnson,Female,90.0,25.0,60.0,1.0,Low,87.0,1.7,79.0,False
898,2787.0,Shannon Porter,Male,78.0,20.0,60.0,0.0,High,62.0,1.6,70.0,False
899,4497.0,Amy Stout,Female,91.0,17.0,86.0,0.0,High,90.0,3.9,80.0,True
900,7636.0,Joseph Sherman,Male,88.0,17.0,60.0,2.0,High,85.0,0.9,53.0,True
901,8021.0,Maria Walls,Female,88.0,10.0,90.0,1.0,Medium,62.0,2.4,94.0,True
